case_id,arch,fdi,tooth_id,npz_path,split
137,U,12,2,samples\137_U_t12.npz,train
137,U,13,3,samples\137_U_t13.npz,train
137,U,14,4,samples\137_U_t14.npz,train
137,U,15,5,samples\137_U_t15.npz,train
137,U,16,6,samples\137_U_t16.npz,train
137,U,17,7,samples\137_U_t17.npz,train
137,U,21,8,samples\137_U_t21.npz,train
137,U,22,9,samples\137_U_t22.npz,train
137,U,23,10,samples\137_U_t23.npz,train
137,U,24,11,samples\137_U_t24.npz,train
137,U,25,12,samples\137_U_t25.npz,train
137,U,26,13,samples\137_U_t26.npz,train
137,U,27,14,samples\137_U_t27.npz,train
137,L,31,8,samples\137_L_t31.npz,train
137,L,32,9,samples\137_L_t32.npz,train
137,L,33,10,samples\137_L_t33.npz,train
137,L,34,11,samples\137_L_t34.npz,train
137,L,35,12,samples\137_L_t35.npz,train
137,L,36,13,samples\137_L_t36.npz,train
137,L,37,14,samples\137_L_t37.npz,train
137,L,41,1,samples\137_L_t41.npz,train
137,L,42,2,samples\137_L_t42.npz,train
137,L,43,3,samples\137_L_t43.npz,train
137,L,44,4,samples\137_L_t44.npz,train
137,L,45,5,samples\137_L_t45.npz,train
137,L,46,6,samples\137_L_t46.npz,train
137,L,47,7,samples\137_L_t47.npz,train
138,U,11,1,samples\138_U_t11.npz,train
138,U,12,2,samples\138_U_t12.npz,train
138,U,13,3,samples\138_U_t13.npz,train
138,U,14,4,samples\138_U_t14.npz,train
138,U,15,5,samples\138_U_t15.npz,train
138,U,16,6,samples\138_U_t16.npz,train
138,U,17,7,samples\138_U_t17.npz,train
138,U,21,8,samples\138_U_t21.npz,train
138,U,22,9,samples\138_U_t22.npz,train
138,U,23,10,samples\138_U_t23.npz,train
138,U,24,11,samples\138_U_t24.npz,train
138,U,25,12,samples\138_U_t25.npz,train
138,U,26,13,samples\138_U_t26.npz,train
138,U,27,14,samples\138_U_t27.npz,train
138,L,31,8,samples\138_L_t31.npz,train
138,L,32,9,samples\138_L_t32.npz,train
138,L,33,10,samples\138_L_t33.npz,train
138,L,34,11,samples\138_L_t34.npz,train
138,L,35,12,samples\138_L_t35.npz,train
138,L,36,13,samples\138_L_t36.npz,train
138,L,37,14,samples\138_L_t37.npz,train
138,L,41,1,samples\138_L_t41.npz,train
138,L,42,2,samples\138_L_t42.npz,train
138,L,43,3,samples\138_L_t43.npz,train
138,L,44,4,samples\138_L_t44.npz,train
138,L,45,5,samples\138_L_t45.npz,train
138,L,46,6,samples\138_L_t46.npz,train
138,L,47,7,samples\138_L_t47.npz,train
139,U,11,1,samples\139_U_t11.npz,train
139,U,12,2,samples\139_U_t12.npz,train
139,U,13,3,samples\139_U_t13.npz,train
139,U,14,4,samples\139_U_t14.npz,train
139,U,15,5,samples\139_U_t15.npz,train
139,U,16,6,samples\139_U_t16.npz,train
139,U,21,8,samples\139_U_t21.npz,train
139,U,22,9,samples\139_U_t22.npz,train
139,U,23,10,samples\139_U_t23.npz,train
139,U,24,11,samples\139_U_t24.npz,train
139,U,25,12,samples\139_U_t25.npz,train
139,U,26,13,samples\139_U_t26.npz,train
139,U,27,14,samples\139_U_t27.npz,train
139,L,31,8,samples\139_L_t31.npz,train
139,L,32,9,samples\139_L_t32.npz,train
139,L,33,10,samples\139_L_t33.npz,train
139,L,34,11,samples\139_L_t34.npz,train
139,L,35,12,samples\139_L_t35.npz,train
139,L,36,13,samples\139_L_t36.npz,train
139,L,41,1,samples\139_L_t41.npz,train
139,L,42,2,samples\139_L_t42.npz,train
139,L,43,3,samples\139_L_t43.npz,train
139,L,44,4,samples\139_L_t44.npz,train
139,L,45,5,samples\139_L_t45.npz,train
139,L,46,6,samples\139_L_t46.npz,train
139,L,47,7,samples\139_L_t47.npz,train
140,U,11,1,samples\140_U_t11.npz,train
140,U,12,2,samples\140_U_t12.npz,train
140,U,13,3,samples\140_U_t13.npz,train
140,U,14,4,samples\140_U_t14.npz,train
140,U,15,5,samples\140_U_t15.npz,train
140,U,16,6,samples\140_U_t16.npz,train
140,U,17,7,samples\140_U_t17.npz,train
140,U,21,8,samples\140_U_t21.npz,train
140,U,22,9,samples\140_U_t22.npz,train
140,U,23,10,samples\140_U_t23.npz,train
140,U,24,11,samples\140_U_t24.npz,train
140,U,25,12,samples\140_U_t25.npz,train
140,U,26,13,samples\140_U_t26.npz,train
140,U,27,14,samples\140_U_t27.npz,train
140,L,31,8,samples\140_L_t31.npz,train
140,L,32,9,samples\140_L_t32.npz,train
140,L,33,10,samples\140_L_t33.npz,train
140,L,34,11,samples\140_L_t34.npz,train
140,L,35,12,samples\140_L_t35.npz,train
140,L,36,13,samples\140_L_t36.npz,train
140,L,37,14,samples\140_L_t37.npz,train
140,L,41,1,samples\140_L_t41.npz,train
140,L,42,2,samples\140_L_t42.npz,train
140,L,43,3,samples\140_L_t43.npz,train
140,L,44,4,samples\140_L_t44.npz,train
140,L,45,5,samples\140_L_t45.npz,train
140,L,46,6,samples\140_L_t46.npz,train
140,L,47,7,samples\140_L_t47.npz,train
141,U,11,1,samples\141_U_t11.npz,train
141,U,12,2,samples\141_U_t12.npz,train
141,U,13,3,samples\141_U_t13.npz,train
141,U,14,4,samples\141_U_t14.npz,train
141,U,15,5,samples\141_U_t15.npz,train
141,U,16,6,samples\141_U_t16.npz,train
141,U,17,7,samples\141_U_t17.npz,train
141,U,21,8,samples\141_U_t21.npz,train
141,U,22,9,samples\141_U_t22.npz,train
141,U,23,10,samples\141_U_t23.npz,train
141,U,24,11,samples\141_U_t24.npz,train
141,U,25,12,samples\141_U_t25.npz,train
141,U,26,13,samples\141_U_t26.npz,train
141,U,27,14,samples\141_U_t27.npz,train
141,L,31,8,samples\141_L_t31.npz,train
141,L,32,9,samples\141_L_t32.npz,train
141,L,33,10,samples\141_L_t33.npz,train
141,L,34,11,samples\141_L_t34.npz,train
141,L,35,12,samples\141_L_t35.npz,train
141,L,36,13,samples\141_L_t36.npz,train
141,L,37,14,samples\141_L_t37.npz,train
141,L,41,1,samples\141_L_t41.npz,train
141,L,42,2,samples\141_L_t42.npz,train
141,L,43,3,samples\141_L_t43.npz,train
141,L,44,4,samples\141_L_t44.npz,train
141,L,45,5,samples\141_L_t45.npz,train
141,L,46,6,samples\141_L_t46.npz,train
141,L,47,7,samples\141_L_t47.npz,train
142,U,11,1,samples\142_U_t11.npz,train
142,U,12,2,samples\142_U_t12.npz,train
142,U,13,3,samples\142_U_t13.npz,train
142,U,14,4,samples\142_U_t14.npz,train
142,U,15,5,samples\142_U_t15.npz,train
142,U,16,6,samples\142_U_t16.npz,train
142,U,17,7,samples\142_U_t17.npz,train
142,U,21,8,samples\142_U_t21.npz,train
142,U,22,9,samples\142_U_t22.npz,train
142,U,23,10,samples\142_U_t23.npz,train
142,U,24,11,samples\142_U_t24.npz,train
142,U,25,12,samples\142_U_t25.npz,train
142,U,26,13,samples\142_U_t26.npz,train
142,U,27,14,samples\142_U_t27.npz,train
142,L,31,8,samples\142_L_t31.npz,train
142,L,32,9,samples\142_L_t32.npz,train
142,L,33,10,samples\142_L_t33.npz,train
142,L,34,11,samples\142_L_t34.npz,train
142,L,35,12,samples\142_L_t35.npz,train
142,L,36,13,samples\142_L_t36.npz,train
142,L,37,14,samples\142_L_t37.npz,train
142,L,41,1,samples\142_L_t41.npz,train
142,L,42,2,samples\142_L_t42.npz,train
142,L,43,3,samples\142_L_t43.npz,train
142,L,44,4,samples\142_L_t44.npz,train
142,L,45,5,samples\142_L_t45.npz,train
142,L,46,6,samples\142_L_t46.npz,train
142,L,47,7,samples\142_L_t47.npz,train
143,U,11,1,samples\143_U_t11.npz,train
143,U,12,2,samples\143_U_t12.npz,train
143,U,13,3,samples\143_U_t13.npz,train
143,U,14,4,samples\143_U_t14.npz,train
143,U,15,5,samples\143_U_t15.npz,train
143,U,16,6,samples\143_U_t16.npz,train
143,U,17,7,samples\143_U_t17.npz,train
143,U,21,8,samples\143_U_t21.npz,train
143,U,22,9,samples\143_U_t22.npz,train
143,U,23,10,samples\143_U_t23.npz,train
143,U,24,11,samples\143_U_t24.npz,train
143,U,25,12,samples\143_U_t25.npz,train
143,U,26,13,samples\143_U_t26.npz,train
143,U,27,14,samples\143_U_t27.npz,train
143,L,31,8,samples\143_L_t31.npz,train
143,L,32,9,samples\143_L_t32.npz,train
143,L,33,10,samples\143_L_t33.npz,train
143,L,34,11,samples\143_L_t34.npz,train
143,L,35,12,samples\143_L_t35.npz,train
143,L,36,13,samples\143_L_t36.npz,train
143,L,37,14,samples\143_L_t37.npz,train
143,L,41,1,samples\143_L_t41.npz,train
143,L,42,2,samples\143_L_t42.npz,train
143,L,43,3,samples\143_L_t43.npz,train
143,L,44,4,samples\143_L_t44.npz,train
143,L,45,5,samples\143_L_t45.npz,train
143,L,46,6,samples\143_L_t46.npz,train
143,L,47,7,samples\143_L_t47.npz,train
144,U,11,1,samples\144_U_t11.npz,train
144,U,12,2,samples\144_U_t12.npz,train
144,U,13,3,samples\144_U_t13.npz,train
144,U,14,4,samples\144_U_t14.npz,train
144,U,15,5,samples\144_U_t15.npz,train
144,U,16,6,samples\144_U_t16.npz,train
144,U,17,7,samples\144_U_t17.npz,train
144,U,21,8,samples\144_U_t21.npz,train
144,U,22,9,samples\144_U_t22.npz,train
144,U,23,10,samples\144_U_t23.npz,train
144,U,24,11,samples\144_U_t24.npz,train
144,U,25,12,samples\144_U_t25.npz,train
144,U,26,13,samples\144_U_t26.npz,train
144,U,27,14,samples\144_U_t27.npz,train
144,L,31,8,samples\144_L_t31.npz,train
144,L,32,9,samples\144_L_t32.npz,train
144,L,33,10,samples\144_L_t33.npz,train
144,L,34,11,samples\144_L_t34.npz,train
144,L,35,12,samples\144_L_t35.npz,train
144,L,36,13,samples\144_L_t36.npz,train
144,L,37,14,samples\144_L_t37.npz,train
144,L,41,1,samples\144_L_t41.npz,train
144,L,42,2,samples\144_L_t42.npz,train
144,L,43,3,samples\144_L_t43.npz,train
144,L,44,4,samples\144_L_t44.npz,train
144,L,45,5,samples\144_L_t45.npz,train
144,L,47,7,samples\144_L_t47.npz,train
145,U,11,1,samples\145_U_t11.npz,train
145,U,12,2,samples\145_U_t12.npz,train
145,U,13,3,samples\145_U_t13.npz,train
145,U,14,4,samples\145_U_t14.npz,train
145,U,15,5,samples\145_U_t15.npz,train
145,U,16,6,samples\145_U_t16.npz,train
145,U,17,7,samples\145_U_t17.npz,train
145,U,21,8,samples\145_U_t21.npz,train
145,U,22,9,samples\145_U_t22.npz,train
145,U,23,10,samples\145_U_t23.npz,train
145,U,24,11,samples\145_U_t24.npz,train
145,U,25,12,samples\145_U_t25.npz,train
145,U,26,13,samples\145_U_t26.npz,train
145,U,27,14,samples\145_U_t27.npz,train
145,L,31,8,samples\145_L_t31.npz,train
145,L,32,9,samples\145_L_t32.npz,train
145,L,33,10,samples\145_L_t33.npz,train
145,L,34,11,samples\145_L_t34.npz,train
145,L,35,12,samples\145_L_t35.npz,train
145,L,36,13,samples\145_L_t36.npz,train
145,L,37,14,samples\145_L_t37.npz,train
145,L,41,1,samples\145_L_t41.npz,train
145,L,42,2,samples\145_L_t42.npz,train
145,L,43,3,samples\145_L_t43.npz,train
145,L,44,4,samples\145_L_t44.npz,train
145,L,45,5,samples\145_L_t45.npz,train
145,L,46,6,samples\145_L_t46.npz,train
145,L,47,7,samples\145_L_t47.npz,train
147,U,11,1,samples\147_U_t11.npz,train
147,U,12,2,samples\147_U_t12.npz,train
147,U,13,3,samples\147_U_t13.npz,train
147,U,14,4,samples\147_U_t14.npz,train
147,U,15,5,samples\147_U_t15.npz,train
147,U,16,6,samples\147_U_t16.npz,train
147,U,17,7,samples\147_U_t17.npz,train
147,U,21,8,samples\147_U_t21.npz,train
147,U,22,9,samples\147_U_t22.npz,train
147,U,23,10,samples\147_U_t23.npz,train
147,U,24,11,samples\147_U_t24.npz,train
147,U,25,12,samples\147_U_t25.npz,train
147,U,26,13,samples\147_U_t26.npz,train
147,L,31,8,samples\147_L_t31.npz,train
147,L,32,9,samples\147_L_t32.npz,train
147,L,33,10,samples\147_L_t33.npz,train
147,L,34,11,samples\147_L_t34.npz,train
147,L,35,12,samples\147_L_t35.npz,train
147,L,36,13,samples\147_L_t36.npz,train
147,L,37,14,samples\147_L_t37.npz,train
147,L,41,1,samples\147_L_t41.npz,train
147,L,42,2,samples\147_L_t42.npz,train
147,L,43,3,samples\147_L_t43.npz,train
147,L,44,4,samples\147_L_t44.npz,train
147,L,46,6,samples\147_L_t46.npz,train
147,L,47,7,samples\147_L_t47.npz,train
148,U,11,1,samples\148_U_t11.npz,train
148,U,12,2,samples\148_U_t12.npz,train
148,U,13,3,samples\148_U_t13.npz,train
148,U,14,4,samples\148_U_t14.npz,train
148,U,15,5,samples\148_U_t15.npz,train
148,U,16,6,samples\148_U_t16.npz,train
148,U,21,8,samples\148_U_t21.npz,train
148,U,22,9,samples\148_U_t22.npz,train
148,U,23,10,samples\148_U_t23.npz,train
148,U,24,11,samples\148_U_t24.npz,train
148,U,25,12,samples\148_U_t25.npz,train
148,U,26,13,samples\148_U_t26.npz,train
148,U,27,14,samples\148_U_t27.npz,train
148,L,31,8,samples\148_L_t31.npz,train
148,L,32,9,samples\148_L_t32.npz,train
148,L,33,10,samples\148_L_t33.npz,train
148,L,34,11,samples\148_L_t34.npz,train
148,L,35,12,samples\148_L_t35.npz,train
148,L,36,13,samples\148_L_t36.npz,train
148,L,37,14,samples\148_L_t37.npz,train
148,L,41,1,samples\148_L_t41.npz,train
148,L,42,2,samples\148_L_t42.npz,train
148,L,43,3,samples\148_L_t43.npz,train
148,L,44,4,samples\148_L_t44.npz,train
148,L,45,5,samples\148_L_t45.npz,train
148,L,46,6,samples\148_L_t46.npz,train
148,L,47,7,samples\148_L_t47.npz,train
150,U,11,1,samples\150_U_t11.npz,train
150,U,12,2,samples\150_U_t12.npz,train
150,U,13,3,samples\150_U_t13.npz,train
150,U,14,4,samples\150_U_t14.npz,train
150,U,15,5,samples\150_U_t15.npz,train
150,U,16,6,samples\150_U_t16.npz,train
150,U,17,7,samples\150_U_t17.npz,train
150,U,21,8,samples\150_U_t21.npz,train
150,U,22,9,samples\150_U_t22.npz,train
150,U,23,10,samples\150_U_t23.npz,train
150,U,24,11,samples\150_U_t24.npz,train
150,U,25,12,samples\150_U_t25.npz,train
150,U,26,13,samples\150_U_t26.npz,train
150,U,27,14,samples\150_U_t27.npz,train
150,L,31,8,samples\150_L_t31.npz,train
150,L,32,9,samples\150_L_t32.npz,train
150,L,33,10,samples\150_L_t33.npz,train
150,L,34,11,samples\150_L_t34.npz,train
150,L,35,12,samples\150_L_t35.npz,train
150,L,36,13,samples\150_L_t36.npz,train
150,L,37,14,samples\150_L_t37.npz,train
150,L,41,1,samples\150_L_t41.npz,train
150,L,42,2,samples\150_L_t42.npz,train
150,L,43,3,samples\150_L_t43.npz,train
150,L,44,4,samples\150_L_t44.npz,train
150,L,45,5,samples\150_L_t45.npz,train
150,L,46,6,samples\150_L_t46.npz,train
150,L,47,7,samples\150_L_t47.npz,train
121,U,11,1,samples\121_U_t11.npz,train
121,U,12,2,samples\121_U_t12.npz,train
121,U,13,3,samples\121_U_t13.npz,train
121,U,16,6,samples\121_U_t16.npz,train
121,U,17,7,samples\121_U_t17.npz,train
121,U,21,8,samples\121_U_t21.npz,train
121,U,22,9,samples\121_U_t22.npz,train
121,U,23,10,samples\121_U_t23.npz,train
121,U,24,11,samples\121_U_t24.npz,train
121,U,25,12,samples\121_U_t25.npz,train
121,U,26,13,samples\121_U_t26.npz,train
121,U,27,14,samples\121_U_t27.npz,train
023,U,11,1,samples\023_U_t11.npz,train
023,U,12,2,samples\023_U_t12.npz,train
023,U,13,3,samples\023_U_t13.npz,train
023,U,14,4,samples\023_U_t14.npz,train
023,U,15,5,samples\023_U_t15.npz,train
023,U,16,6,samples\023_U_t16.npz,train
023,U,17,7,samples\023_U_t17.npz,train
023,U,21,8,samples\023_U_t21.npz,train
023,U,22,9,samples\023_U_t22.npz,train
023,U,23,10,samples\023_U_t23.npz,train
023,U,24,11,samples\023_U_t24.npz,train
023,U,25,12,samples\023_U_t25.npz,train
023,U,26,13,samples\023_U_t26.npz,train
023,U,27,14,samples\023_U_t27.npz,train
132,U,11,1,samples\132_U_t11.npz,train
132,U,12,2,samples\132_U_t12.npz,train
132,U,13,3,samples\132_U_t13.npz,train
132,U,14,4,samples\132_U_t14.npz,train
132,U,15,5,samples\132_U_t15.npz,train
132,U,16,6,samples\132_U_t16.npz,train
132,U,17,7,samples\132_U_t17.npz,train
132,U,21,8,samples\132_U_t21.npz,train
132,U,22,9,samples\132_U_t22.npz,train
132,U,23,10,samples\132_U_t23.npz,train
132,U,24,11,samples\132_U_t24.npz,train
132,U,25,12,samples\132_U_t25.npz,train
132,U,26,13,samples\132_U_t26.npz,train
132,U,27,14,samples\132_U_t27.npz,train
133,U,11,1,samples\133_U_t11.npz,train
133,U,12,2,samples\133_U_t12.npz,train
133,U,13,3,samples\133_U_t13.npz,train
133,U,14,4,samples\133_U_t14.npz,train
133,U,15,5,samples\133_U_t15.npz,train
133,U,16,6,samples\133_U_t16.npz,train
133,U,17,7,samples\133_U_t17.npz,train
133,U,21,8,samples\133_U_t21.npz,train
133,U,22,9,samples\133_U_t22.npz,train
133,U,23,10,samples\133_U_t23.npz,train
133,U,24,11,samples\133_U_t24.npz,train
133,U,25,12,samples\133_U_t25.npz,train
133,U,26,13,samples\133_U_t26.npz,train
133,U,27,14,samples\133_U_t27.npz,train
128,U,11,1,samples\128_U_t11.npz,train
128,U,12,2,samples\128_U_t12.npz,train
128,U,13,3,samples\128_U_t13.npz,train
128,U,16,6,samples\128_U_t16.npz,train
128,U,17,7,samples\128_U_t17.npz,train
128,U,21,8,samples\128_U_t21.npz,train
128,U,22,9,samples\128_U_t22.npz,train
128,U,23,10,samples\128_U_t23.npz,train
128,U,24,11,samples\128_U_t24.npz,train
128,U,25,12,samples\128_U_t25.npz,train
128,U,26,13,samples\128_U_t26.npz,train
128,U,27,14,samples\128_U_t27.npz,train
128,L,31,8,samples\128_L_t31.npz,train
128,L,32,9,samples\128_L_t32.npz,train
128,L,33,10,samples\128_L_t33.npz,train
128,L,34,11,samples\128_L_t34.npz,train
128,L,36,13,samples\128_L_t36.npz,train
128,L,37,14,samples\128_L_t37.npz,train
128,L,41,1,samples\128_L_t41.npz,train
128,L,42,2,samples\128_L_t42.npz,train
128,L,43,3,samples\128_L_t43.npz,train
128,L,44,4,samples\128_L_t44.npz,train
128,L,45,5,samples\128_L_t45.npz,train
128,L,46,6,samples\128_L_t46.npz,train
128,L,47,7,samples\128_L_t47.npz,train
026,U,11,1,samples\026_U_t11.npz,train
026,U,12,2,samples\026_U_t12.npz,train
026,U,13,3,samples\026_U_t13.npz,train
026,U,14,4,samples\026_U_t14.npz,train
026,U,15,5,samples\026_U_t15.npz,train
026,U,16,6,samples\026_U_t16.npz,train
026,U,17,7,samples\026_U_t17.npz,train
026,U,21,8,samples\026_U_t21.npz,train
026,U,22,9,samples\026_U_t22.npz,train
026,U,23,10,samples\026_U_t23.npz,train
026,U,24,11,samples\026_U_t24.npz,train
026,U,25,12,samples\026_U_t25.npz,train
026,U,26,13,samples\026_U_t26.npz,train
026,U,27,14,samples\026_U_t27.npz,train
901,L,31,8,samples\901_L_t31.npz,train
901,L,32,9,samples\901_L_t32.npz,train
901,L,33,10,samples\901_L_t33.npz,train
901,L,34,11,samples\901_L_t34.npz,train
901,L,35,12,samples\901_L_t35.npz,train
901,L,36,13,samples\901_L_t36.npz,train
901,L,37,14,samples\901_L_t37.npz,train
901,L,41,1,samples\901_L_t41.npz,train
901,L,42,2,samples\901_L_t42.npz,train
901,L,43,3,samples\901_L_t43.npz,train
901,L,44,4,samples\901_L_t44.npz,train
901,L,45,5,samples\901_L_t45.npz,train
901,L,46,6,samples\901_L_t46.npz,train
901,L,47,7,samples\901_L_t47.npz,train
